UniqueID,TempID,Collector,Apidae,Diptera,Apicystis,Ascosphaera,Aspergillus,CrithidiaSpp,CrithidiaBombi,CrithidiaExpoeki,NosemaCeranae,NosemaBombi,Order,Family,Genus,SubGenus,Species,Determiner,Date,Lat,Long
SF4453,4453,HP,1,,1,1,,,,,,,Hymenoptera,Halictidae,Lasioglossum,Dialictus,incompletum,D.Yanega,7/16/19,38.591119,-121.968234
SF4454,4454,HP,1,,,,,,,,,,Hymenoptera,Halictidae,Lasioglossum,,tegulariforme,D.Yanega,7/16/19,38.591119,-121.968234
SF4455,4455,HP,1,,,,,,,,,,Hymenoptera,Halictidae,Lasioglossum,,tegulariforme,D.Yanega,7/16/19,38.591119,-121.968234
SF4456,4456,HP,,,,,,,,,,,Diptera,Syrphidae,Toxomerus,,marginatus,A.Onos,7/16/19,38.591119,-121.968234
SF4457,4457,HP,1,,,,,,,,,,Hymenoptera,Halictidae,Lasioglossum,,tegulariforme,D.Yanega,7/16/19,38.591119,-121.968234
SF4458,4458,HP,1,,1,,,,,,,,Hymenoptera,Halictidae,Lasioglossum,,tegulariforme,D.Yanega,7/16/19,38.591119,-121.968234
SF4459,4459,HP,,,,,,,,,,,Hymenoptera,Halictidae,Lasioglossum,Dialictus,incompletum,D.Yanega,7/16/19,38.591119,-121.968234
SF4460,4460,HP,,,,,,,,,,,Diptera,Syrphidae,Toxomerus,,marginatus,A.Onos,7/16/19,38.591119,-121.968234
SF4461,4461,HP,,,,,,,,,,,Hymenoptera,Halictidae,Lasioglossum,Dialictus,incompletum,D.Yanega,7/16/19,38.591119,-121.968234
SF4462,4462,HP,,,,,,,,,,,Hymenoptera,Halictidae,Lasioglossum,Dialictus,incompletum,D.Yanega,7/16/19,38.591119,-121.968234
SF4463,4463,HP,1,,,,,,,,,,Hymenoptera,Halictidae,Lasioglossum,Dialictus,incompletum,D.Yanega,7/16/19,38.591119,-121.968234
SF4464,4464,HP,,,,,,,,,,,Hymenoptera,Halictidae,Lasioglossum,Dialictus,incompletum,D.Yanega,7/16/19,38.591119,-121.968234
SF4465,4465,HP,1,,,1,,,,,,,Hymenoptera,Halictidae,Lasioglossum,Dialictus,incompletum,D.Yanega,7/16/19,38.591119,-121.968234
SF4466,4466,HP,,,,,,,,,,,Hymenoptera,Halictidae,Lasioglossum,Dialictus,incompletum,D.Yanega,7/16/19,38.591119,-121.968234
SF4467,4467,HP,1,,,,,,,,,,Hymenoptera,Halictidae,Lasioglossum,,tegulariforme,D.Yanega,7/16/19,38.591119,-121.968234
SF4468,4468,HP,1,,1,1,,,,,,,Hymenoptera,Halictidae,Lasioglossum,Dialictus,incompletum,D.Yanega,7/16/19,38.591119,-121.968234
SF4469,4469,HP,,,,,,,,,,,Hymenoptera,Halictidae,Lasioglossum,Dialictus,incompletum,D.Yanega,7/16/19,38.591119,-121.968234
SF4470,4470,HP,1,,,1,,,,,,,Hymenoptera,Halictidae,Lasioglossum,Dialictus,incompletum,D.Yanega,7/16/19,38.591119,-121.968234
SF4471,4471,HP,,,,,,,,,,,Hymenoptera,Halictidae,Lasioglossum,Dialictus,incompletum,D.Yanega,7/16/19,38.591119,-121.968234
SF4472,4472,HP,1,,1,1,,,,,,,Hymenoptera,Halictidae,Lasioglossum,Dialictus,incompletum,D.Yanega,7/16/19,38.591119,-121.968234
SF4473,4473,HP,1,,1,,,,,,,,Hymenoptera,Apidae,Melissodes,,agilis,H.Cohen,7/16/19,38.591119,-121.968234
SF4474,4474,HP,,,,,,,,,,,,,,,,,7/16/19,38.591119,-121.968234
SF4475,4475,HP,,,,,,,,,,,,,,,,,7/16/19,38.591119,-121.968234
SF4476,4476,HP,,,,,,,,,,,,,,,,,7/16/19,38.591119,-121.968234
SF4477,4477,HP,,,,,,,,,,,,,,,,,7/16/19,38.591119,-121.968234
SF4478,4478,HP,,,,,,,,,,,,,,,,,7/16/19,38.591119,-121.968234
SF4479,4479,HP,,,,,,,,,,,,,,,,,7/16/19,38.591119,-121.968234
SF4480,4480,HP,,,,,,,,,,,,,,,,,7/16/19,38.591119,-121.968234
SF4481,4481,HP,1,,1,1,,,,,,,Hymenoptera,Halictidae,Lasioglossum,Dialictus,incompletum,D.Yanega,7/16/19,38.591119,-121.968234
SF4482,4482,HP,1,,,1,,,1,1,,,Hymenoptera,Halictidae,Lasioglossum,Dialictus,incompletum,D.Yanega,7/16/19,38.591119,-121.968234
SF4483,4483,HP,1,,,,,,,,,,Hymenoptera,Halictidae,Lasioglossum,Dialictus,incompletum,D.Yanega,7/16/19,38.591119,-121.968234
SF4484,4484,HP,1,,,1,,,,,1,,Hymenoptera,Halictidae,Lasioglossum,Dialictus,incompletum,D.Yanega,7/16/19,38.591119,-121.968234
SF4485,4485,HP,1,,,1,,,,,,,Hymenoptera,Halictidae,Lasioglossum,Dialictus,incompletum,D.Yanega,7/16/19,38.591119,-121.968234
SF4486,4486,HP,1,,1,1,,,,,,,Hymenoptera,Halictidae,Lasioglossum,Dialictus,incompletum,D.Yanega,7/16/19,38.591119,-121.968234
SF4487,4487,HP,,,,,,,,,,,Hymenoptera,Halictidae,Lasioglossum,Dialictus,incompletum,D.Yanega,7/16/19,38.591119,-121.968234
SF4488,4488,HP,1,,,,,,,,,,,,,,,,7/16/19,38.591119,-121.968234
SF4489,4489,HP,1,,1,,,,1,,,,Hymenoptera,Apidae,Melissodes,,agilis,H.Cohen,7/16/19,38.591119,-121.968234
SF4490,4490,JS,,,,,,,,,,,Diptera,Syrphidae,Toxomerus,,marginatus,A.Onos,7/17/19,38.576408,-121.971003
SF4491,4491,JS,,,,,,,,,,,Diptera,Syrphidae,Toxomerus,,marginatus,A.Onos,7/17/19,38.576408,-121.971003
SF4492,4492,JS,,,,,,,,,,,Diptera,Syrphidae,Toxomerus,,marginatus,A.Onos,7/17/19,38.576408,-121.971003
SF4493,4493,JS,,1,,,,,,,,,Diptera,Syrphidae,Allograpta,,obliqua,A.Onos,7/17/19,38.576408,-121.971003
SF4494,4494,JS,,,,,,,,,,,Diptera,Syrphidae,Toxomerus,,marginatus,A.Onos,7/17/19,38.576408,-121.971003
SF4495,4495,JS,,,,,,,,,,,Diptera,Syrphidae,Toxomerus,,marginatus,A.Onos,7/17/19,38.576408,-121.971003
SF4496,4496,JS,,1,,,,,,,,,Diptera,Syrphidae,Eupeodes,,fumipennis,A.Onos,7/17/19,38.576408,-121.971003
SF4497,4497,JS,,1,,,,,,,,,Diptera,Syrphidae,Eupeodes,,fumipennis,A.Onos,7/17/19,38.576408,-121.971003
SF4498,4498,JS,,1,,,,,,,,,Diptera,Syrphidae,Syritta,,pipiens,A.Onos,7/17/19,38.576408,-121.971003
SF4499,4499,JS,,1,,,,,,,,,Diptera,Syrphidae,Eristalis,,arbustorum,A.Onos,7/17/19,38.576408,-121.971003
SF4500,4500,JS,,,,,,,,,,,Diptera,Syrphidae,Toxomerus,,marginatus,A.Onos,7/17/19,38.576408,-121.971003
SF4501,4501,JS,,,,,,,,,,,Diptera,Syrphidae,Toxomerus,,marginatus,A.Onos,7/17/19,38.576408,-121.971003
SF4502,4502,JS,,1,,,,,,,,,Diptera,Syrphidae,Eristalis,,tenax,A.Onos,7/17/19,38.576408,-121.971003
SF4503,4503,JS,1,,1,,,,,,,,Hymenoptera,Apidae,Bombus,Pyrobombus,vosnesenskii,K.Watrous,7/17/19,38.576408,-121.971003
SF4504,4504,JS,1,,1,,,,,,,,Hymenoptera,Apidae,Bombus,Pyrobombus,vosnesenskii,K.Watrous,7/17/19,38.576408,-121.971003
SF4505,4505,JS,1,,1,,,,,,,,Hymenoptera,Apidae,Bombus,Pyrobombus,vosnesenskii,K.Watrous,7/17/19,38.576408,-121.971003
SF4506,4506,JS,1,,1,,,,,,,,Hymenoptera,Apidae,Bombus,Pyrobombus,vosnesenskii,K.Watrous,7/17/19,38.576408,-121.971003
SF4507,4507,JS,1,,1,,,,,,,,Hymenoptera,Apidae,Bombus,Pyrobombus,vosnesenskii,K.Watrous,7/17/19,38.576408,-121.971003
SF4508,4508,JS,,,,,,,,,,,,,,,,,7/17/19,38.576408,-121.971003
SF4509,4509,JS,,,,,,,,,,,,,,,,,7/17/19,38.576408,-121.971003
SF4510,4510,JS,,,,,,,,,,,,,,,,,7/17/19,38.576408,-121.971003
SF4511,4511,JS,,,,,,,,,,,,,,,,,7/17/19,38.576408,-121.971003
SF4512,4512,JS,,,,,,,,,,,,,,,,,7/17/19,38.576408,-121.971003
SF4513,4513,JS,1,,1,1,,,,,,,Hymenoptera,Halictidae,Lasioglossum,Dialictus,incompletum,D.Yanega,7/17/19,38.576408,-121.971003
SF4514,4514,JS,1,,,,,,,,,,Hymenoptera,Halictidae,Lasioglossum,Dialictus,incompletum,D.Yanega,7/17/19,38.576408,-121.971003
SF4515,4515,JS,1,,,1,,,,,,,Hymenoptera,Halictidae,Lasioglossum,Dialictus,incompletum,D.Yanega,7/17/19,38.576408,-121.971003
SF4516,4516,JS,1,,,,,,,,,,Hymenoptera,Apidae,Anthophora,,urbana,D. Yanega,7/17/19,38.576408,-121.971003
SF4517,4517,ML,,,,,,,,,,,,,,,,,7/17/19,38.576408,-121.971003
SF4518,4518,ML,,,,,,,,,,,,,,,,,7/17/19,38.576408,-121.971003
SF4519,4519,ML,,,,,,,,,,,,,,,,,7/17/19,38.576408,-121.971003
SF4520,4520,ML,,,,,,,,,,,,,,,,,7/17/19,38.576408,-121.971003
SF4521,4521,ML,,,,,,,,,,,,,,,,,7/17/19,38.576408,-121.971003
SF4522,4522,ML,1,,1,,,,,,,1,Hymenoptera,Apidae,Anthophora,,urbana,D. Yanega,7/17/19,38.576408,-121.971003
SF4523,4523,ML,,,,,,,,,,,,,,,,,7/17/19,38.576408,-121.971003
SF4524,4524,ML,,,,,,,,,,,Diptera,Syrphidae,Eristalis,,arbustorum,A.Onos,7/17/19,38.576408,-121.971003
SF4525,4525,ML,,,,,,,,,,,Diptera,Syrphidae,Eristalis,,arbustorum,A.Onos,7/17/19,38.576408,-121.971003
SF4526,4526,ML,,1,,,,,,,,,Diptera,Syrphidae,Eristalis,,arbustorum,A.Onos,7/17/19,38.576408,-121.971003
SF4527,4527,ML,,1,,,,,,,,,Diptera,Syrphidae,Eristalis,,arbustorum,A.Onos,7/17/19,38.576408,-121.971003
SF4528,4528,ML,,,,,,,,,,,Diptera,Syrphidae,Syritta,,pipiens,A.Onos,7/17/19,38.576408,-121.971003
SF4529,4529,ML,,,,,,,,,,,Diptera,Syrphidae,Syritta,,pipiens,A.Onos,7/17/19,38.576408,-121.971003
SF4530,4530,ML,,1,,,,,,,,,Diptera,Syrphidae,Paragus,,sp,A.Onos,7/17/19,38.576408,-121.971003
SF4531,4531,ML,,,,,,,,,,,Diptera,Syrphidae,Syritta,,pipiens,A.Onos,7/17/19,38.576408,-121.971003
SF4532,4532,ML,,1,,,,,,,,,Diptera,Syrphidae,Eristalis,,tenax,A.Onos,7/17/19,38.576408,-121.971003
SF4533,4533,ML,,1,,,,,,,,,Diptera,Syrphidae,Eristalis,,arbustorum,A.Onos,7/17/19,38.576408,-121.971003
SF4534,4534,ML,,,,,,,,,,,Diptera,Syrphidae,Syritta,,pipiens,A.Onos,7/17/19,38.576408,-121.971003
SF4535,4535,ML,,1,,,,,,,,,Diptera,Syrphidae,Eristalinus,,aeneus,A.Onos,7/17/19,38.576408,-121.971003
SF4536,4536,ML,,,,,,,,,,,Diptera,Syrphidae,Eristalis,,arbustorum,A.Onos,7/17/19,38.576408,-121.971003
SF4537,4537,ML,,,,,,,,,,,Diptera,Syrphidae,Toxomerus,,marginatus,A.Onos,7/17/19,38.576408,-121.971003
SF4538,4538,ML,,,,,,,,,,,Diptera,Syrphidae,Toxomerus,,marginatus,A.Onos,7/17/19,38.576408,-121.971003
SF4539,4539,ML,,,,,,,,,,,,,,,,,7/17/19,38.576408,-121.971003
SF4540,4540,ML,,1,,,,1,,,,,Diptera,Syrphidae,Eupeodes,,fumipennis,A.Onos,7/17/19,38.576408,-121.971003
SF4541,4541,ML,,1,,,,,,,,,Diptera,Syrphidae,Eupeodes,,fumipennis,A.Onos,7/17/19,38.576408,-121.971003
SF4542,4542,ML,1,,1,,,,1,1,1,,Hymenoptera,Apidae,Bombus,Pyrobombus,vosnesenskii,K.Watrous,7/17/19,38.576408,-121.971003
SF4543,4543,ML,,,,,,,,,,,,,,,,,7/17/19,38.576408,-121.971003
SF4544,4544,HP,,,,,,,,,,,,,,,,,7/20/19,38.649792,-121.980569
SF4545,4545,HP,,,,,,,,,,,Diptera,Syrphidae,Toxomerus,,marginatus,A.Onos,7/20/19,38.649792,-121.980569
SF4546,4546,HP,,,,,,,,,,,Diptera,Syrphidae,Toxomerus,,marginatus,A.Onos,7/20/19,38.649792,-121.980569
SF4547,4547,HP,,,,,,,,,,,Diptera,Syrphidae,Toxomerus,,marginatus,A.Onos,7/20/19,38.649792,-121.980569
SF4548,4548,HP,,,,,,,,,,,Diptera,Syrphidae,Toxomerus,,marginatus,A.Onos,7/20/19,38.649792,-121.980569
SF4549,4549,HP,,,,,,,,,,,Diptera,Syrphidae,Toxomerus,,marginatus,A.Onos,7/20/19,38.649792,-121.980569
SF4550,4550,HP,,,,,,,,,,,Diptera,Syrphidae,Toxomerus,,marginatus,A.Onos,7/20/19,38.649792,-121.980569
SF4551,4551,HP,,,,,,,,,,,Diptera,Syrphidae,Toxomerus,,marginatus,A.Onos,7/20/19,38.649792,-121.980569
SF4552,4552,HP,,,,,,,,,,,Diptera,Syrphidae,Toxomerus,,marginatus,A.Onos,7/20/19,38.649792,-121.980569
SF4553,4553,HP,,,,,,,,,,,Diptera,Syrphidae,Toxomerus,,marginatus,A.Onos,7/20/19,38.649792,-121.980569
SF4554,4554,HP,,,,,,,,,,,Diptera,Syrphidae,Toxomerus,,marginatus,A.Onos,7/20/19,38.649792,-121.980569
SF4555,4555,HP,,,,,,,,,,,Diptera,Syrphidae,Toxomerus,,marginatus,A.Onos,7/20/19,38.649792,-121.980569
SF4556,4556,HP,,,,,,,,,,,Diptera,Syrphidae,Toxomerus,,marginatus,A.Onos,7/20/19,38.649792,-121.980569
SF4557,4557,HP,,,,,,,,,,,Diptera,Syrphidae,Toxomerus,,marginatus,A.Onos,7/20/19,38.649792,-121.980569
SF4558,4558,HP,1,,1,1,,1,,,,,Hymenoptera,Apidae,Melissodes,,agilis,H.Cohen,7/20/19,38.649792,-121.980569
SF4559,4559,HP,1,,1,,,,,,,,Hymenoptera,Apidae,Melissodes,,agilis,H.Cohen,7/20/19,38.649792,-121.980569
SF4560,4560,HP,1,,,1,,,,,,,Hymenoptera,Halictidae,Lasioglossum,Dialictus,diversopunctatum,D.Yanega,7/20/19,38.649792,-121.980569
SF4561,4561,HP,1,,,,,,,,,,Hymenoptera,Halictidae,Lasioglossum,Dialictus,incompletum,D.Yanega,7/20/19,38.649792,-121.980569
SF4562,4562,HP,1,,,1,,,,,,,Hymenoptera,Halictidae,Lasioglossum,Dialictus,incompletum,D.Yanega,7/20/19,38.649792,-121.980569
SF4563,4563,HP,,,,,,,,,,,,,,,,,7/20/19,38.649792,-121.980569
SF4564,4564,HP,1,,,,,,,,,1,Hymenoptera,Halictidae,Halictus,Seladonia,tripartitus,H.Cohen,7/20/19,38.649792,-121.980569
SF4565,4565,HP,,,,,,,,,,,Hymenoptera,Halictidae,Lasioglossum,Dialictus,incompletum,D.Yanega,7/20/19,38.649792,-121.980569
SF4566,4566,HP,1,,1,,,,,,,,Hymenoptera,Halictidae,Halictus,Seladonia,tripartitus,H.Cohen,7/20/19,38.649792,-121.980569
SF4567,4567,HP,1,,,,,,,,,,Hymenoptera,Halictidae,Lasioglossum,Dialictus,incompletum,D.Yanega,7/20/19,38.649792,-121.980569
SF4568,4568,HP,,,,,,,,,,,,,,,,,7/20/19,38.649792,-121.980569
SF4569,4569,HP,,,,,,,,,,,,,,,,,7/20/19,38.649792,-121.980569
SF4570,4570,HP,,,,,,,,,,,,,,,,,7/20/19,38.649792,-121.980569
SF4571,4571,HP,,,,,,,,,,,,,,,,,7/20/19,38.649792,-121.980569
SF4572,4572,HP,,,,,,,,,,,,,,,,,7/20/19,38.649792,-121.980569
SF4573,4573,GS,,,,,,,,,,,,,,,,,7/20/19,38.649792,-121.980569
SF4574,4574,GS,,,,,,,,,,,,,,,,,7/20/19,38.649792,-121.980569
SF4575,4575,GS,,,,,,,,,,,,,,,,,7/20/19,38.649792,-121.980569
SF4576,4576,GS,,,,,,,,,,,,,,,,,7/20/19,38.649792,-121.980569
SF4577,4577,GS,,,,,,,,,,,,,,,,,7/20/19,38.649792,-121.980569
SF4578,4578,GS,,,,,,,,,,,,,,,,,7/20/19,38.649792,-121.980569
SF4579,4579,GS,1,,1,,,,,,,,Hymenoptera,Halictidae,Halictus,Seladonia,tripartitus,H.Cohen,7/20/19,38.649792,-121.980569
SF4580,4580,GS,1,,,1,,,,,,,Hymenoptera,Halictidae,Lasioglossum,Dialictus,incompletum,D.Yanega,7/20/19,38.649792,-121.980569
SF4581,4581,GS,1,,,,,,,,,,Hymenoptera,Halictidae,Lasioglossum,,tegulariforme,D.Yanega,7/20/19,38.649792,-121.980569
SF4582,4582,GS,1,,,1,,,,,,,Hymenoptera,Halictidae,Lasioglossum,Dialictus,incompletum,D.Yanega,7/20/19,38.649792,-121.980569
SF4583,4583,GS,1,,,1,,,,,,,Hymenoptera,Halictidae,Lasioglossum,Dialictus,incompletum,D.Yanega,7/20/19,38.649792,-121.980569
SF4584,4584,GS,1,,1,,,,,,,,Hymenoptera,Halictidae,Halictus,Seladonia,tripartitus,H.Cohen,7/20/19,38.649792,-121.980569
SF4585,4585,GS,1,,,,,1,,,,1,Hymenoptera,Halictidae,Lasioglossum,Dialictus,incompletum,D.Yanega,7/20/19,38.649792,-121.980569
SF4586,4586,GS,1,,1,1,,,,,,,Hymenoptera,Halictidae,Lasioglossum,Dialictus,incompletum,D.Yanega,7/20/19,38.649792,-121.980569
SF4587,4587,GS,1,,,1,,,,1,,,Hymenoptera,Halictidae,Lasioglossum,Dialictus,incompletum,D.Yanega,7/20/19,38.649792,-121.980569
SF4588,4588,GS,1,,1,1,,,,,,,Hymenoptera,Halictidae,Lasioglossum,Dialictus,incompletum,D.Yanega,7/20/19,38.649792,-121.980569
SF4589,4589,GS,,,,,,,,,,,,,,,,,7/20/19,38.649792,-121.980569
SF4590,4590,GS,,,,,,,,,,,Diptera,Syrphidae,Toxomerus,,marginatus,A.Onos,7/20/19,38.649792,-121.980569
SF4591,4591,GS,,,,,,,,,,,Diptera,Syrphidae,Eristalis,,tenax,A.Onos,7/20/19,38.649792,-121.980569
SF4592,4592,GS,,,,,,,,,,,,,,,,,7/20/19,38.649792,-121.980569
SF4593,4593,GS,,,,,,,,,,,Diptera,Syrphidae,Toxomerus,,marginatus,A.Onos,7/20/19,38.649792,-121.980569
SF4594,4594,GS,,,,,,,,,,,Diptera,Syrphidae,Toxomerus,,marginatus,A.Onos,7/20/19,38.649792,-121.980569
SF4595,4595,GS,,,,,,,,,,,Diptera,Syrphidae,Toxomerus,,marginatus,A.Onos,7/20/19,38.649792,-121.980569
SF4596,4596,GS,,,,,,,,,,,Diptera,Syrphidae,Toxomerus,,marginatus,A.Onos,7/20/19,38.649792,-121.980569
SF4597,4597,GS,,1,,,,1,,,,,Diptera,Syrphidae,Allograpta,,obliqua,A.Onos,7/20/19,38.649792,-121.980569
SF4598,4598,GS,,,,,,,,,,,Diptera,Syrphidae,Toxomerus,,marginatus,A.Onos,7/20/19,38.649792,-121.980569
SF4599,4599,GS,,,,,,,,,,,Diptera,Syrphidae,Toxomerus,,marginatus,A.Onos,7/20/19,38.649792,-121.980569
SF4600,4600,GS,,,,,,,,,,,Diptera,Syrphidae,Toxomerus,,marginatus,A.Onos,7/20/19,38.649792,-121.980569
SF4601,4601,GS,,,,,,,,,,,Diptera,Syrphidae,Toxomerus,,marginatus,A.Onos,7/20/19,38.649792,-121.980569
SF4602,4602,GS,,,,,,,,,,,Diptera,Syrphidae,Toxomerus,,marginatus,A.Onos,7/20/19,38.649792,-121.980569
SF4603,4603,ML,,,,,,,,,,,,,,,,,7/20/19,38.6348936,-121.9974158
SF4604,4604,ML,1,,1,1,,,,,,,Hymenoptera,Halictidae,Lasioglossum,Dialictus,incompletum,D.Yanega,7/20/19,38.6348936,-121.9974158
SF4605,4605,ML,1,,1,,,,,,,,Hymenoptera,Halictidae,Halictus,Seladonia,tripartitus,H.Cohen,7/20/19,38.6348936,-121.9974158
SF4606,4606,ML,1,,1,,,,,,,,Hymenoptera,Apidae,Hylaeus,,morphoD,D. Yanega,7/20/19,38.6348936,-121.9974158
SF4607,4607,ML,1,,1,,,,,,,,Hymenoptera,Halictidae,Halictus,Seladonia,tripartitus,H.Cohen,7/20/19,38.6348936,-121.9974158
SF4608,4608,ML,1,,,1,,,,,,,Hymenoptera,Halictidae,Lasioglossum,Dialictus,incompletum,D.Yanega,7/20/19,38.6348936,-121.9974158
SF4609,4609,ML,1,,1,,,,,,,,Hymenoptera,Halictidae,Halictus,Seladonia,tripartitus,H.Cohen,7/20/19,38.6348936,-121.9974158
SF4610,4610,ML,1,,1,1,,,,,,,Hymenoptera,Halictidae,Lasioglossum,Dialictus,incompletum,D.Yanega,7/20/19,38.6348936,-121.9974158
SF4611,4611,ML,,,,,,,,,,,Diptera,Syrphidae,Toxomerus,,marginatus,A.Onos,7/20/19,38.6348936,-121.9974158
SF4612,4612,ML,1,,1,,,,,,,,Hymenoptera,Halictidae,Halictus,Halictus,ligatus,H.Cohen,7/20/19,38.6348936,-121.9974158
SF4613,4613,ML,1,,,,,,,,,,Hymenoptera,Halictidae,Lasioglossum,Dialictus,incompletum,D.Yanega,7/20/19,38.6348936,-121.9974158
SF4614,4614,ML,,,,,,,,,,,Hymenoptera,Halictidae,Lasioglossum,Dialictus,incompletum,D.Yanega,7/20/19,38.6348936,-121.9974158
SF4615,4615,ML,,,,,,,,,,,Hymenoptera,Halictidae,Lasioglossum,Dialictus,incompletum,D.Yanega,7/20/19,38.6348936,-121.9974158
SF4616,4616,ML,1,,,1,,,,,,,Hymenoptera,Halictidae,Lasioglossum,Dialictus,incompletum,D.Yanega,7/20/19,38.6348936,-121.9974158
SF4617,4617,ML,,,,,,,,,,,Hymenoptera,Halictidae,Lasioglossum,Dialictus,incompletum,D.Yanega,7/20/19,38.6348936,-121.9974158
SF4618,4618,ML,1,,1,,,,,,,,Hymenoptera,Apidae,Melissodes,,agilis,K.Watrous,7/20/19,38.6348936,-121.9974158
SF4619,4619,ML,1,,1,1,,,,,,,Hymenoptera,Apidae,Melissodes,,lupina,K.Watrous,7/20/19,38.6348936,-121.9974158
SF4620,4620,ML,1,,1,1,,,,,,,Hymenoptera,Apidae,Melissodes,,lupina,K.Watrous,7/20/19,38.6348936,-121.9974158
SF4621,4621,ML,1,,1,,,,,,,,Hymenoptera,Apidae,Melissodes,,lupina,K.Watrous,7/20/19,38.6348936,-121.9974158
SF4622,4622,ML,1,,1,1,,,,,,,Hymenoptera,Apidae,Melissodes,,agilis,K.Watrous,7/20/19,38.6348936,-121.9974158
SF4623,4623,ML,1,,1,1,,,,,,,Hymenoptera,Apidae,Melissodes,,lupina,K.Watrous,7/20/19,38.6348936,-121.9974158
SF4624,4624,ML,1,,1,,,,,1,,,Hymenoptera,Apidae,Melissodes,,lupina,K.Watrous,7/20/19,38.6348936,-121.9974158
SF4625,4625,ML,,1,,,,,,,,,Diptera,Syrphidae,Eupeodes,,fumipennis,A.Onos,7/20/19,38.6348936,-121.9974158
SF4626,4626,ML,,1,,,,,,,,,Diptera,Syrphidae,Eristalis,,tenax,A.Onos,7/20/19,38.6348936,-121.9974158
SF4627,4627,ML,,1,,,,,,,,,Diptera,Syrphidae,Eupeodes,,fumipennis,A.Onos,7/20/19,38.6348936,-121.9974158
SF4628,4628,ML,,,,,,,,,,,Diptera,Syrphidae,Toxomerus,,marginatus,A.Onos,7/20/19,38.6348936,-121.9974158
SF4629,4629,ML,,1,,,,,,,,,Diptera,Syrphidae,Eristalis,,stipator,A.Onos,7/20/19,38.6348936,-121.9974158
SF4630,4630,ML,,,,,,,,,,,,,,,,,7/20/19,38.6348936,-121.9974158
SF4631,4631,ML,,,,,,,,,,,,,,,,,7/20/19,38.6348936,-121.9974158
SF4632,4632,ML,,,,,,,,,,,,,,,,,7/20/19,38.6348936,-121.9974158
SF4633,4633,ML,,,,,,,,,,,,,,,,,7/20/19,38.6348936,-121.9974158
SF4634,4634,ML,,,,,,,,,,,,,,,,,7/20/19,38.6348936,-121.9974158
SF4635,4635,ML,,,,,,,,,,,,,,,,,7/20/19,38.6348936,-121.9974158
SF4636,4636,ML,,,,,,,,,,,,,,,,,7/20/19,38.6348936,-121.9974158
SF4637,4637,ML,,,,,,,,,,,,,,,,,7/20/19,38.6348936,-121.9974158
SF4638,4638,ML,,,,,,,,,,,Diptera,Syrphidae,Toxomerus,,marginatus,A.Onos,7/20/19,38.6348936,-121.9974158
SF4639,4639,ML,,,,,,,,,,,,,,,,,7/20/19,38.6348936,-121.9974158
SF4640,4640,ML,1,,,1,,,,,,,Hymenoptera,Halictidae,Lasioglossum,Dialictus,incompletum,D.Yanega,7/20/19,38.6348936,-121.9974158
SF4641,4641,ML,1,,,,,,,,,,Hymenoptera,Halictidae,Lasioglossum,,tegulariforme,D.Yanega,7/20/19,38.6348936,-121.9974158
SF4642,4642,ML,1,,,1,,,,,,,Hymenoptera,Halictidae,Lasioglossum,Dialictus,incompletum,D.Yanega,7/20/19,38.6348936,-121.9974158
SF4643,4643,ML,1,,,1,,,,,,,Hymenoptera,Halictidae,Lasioglossum,Dialictus,incompletum,D.Yanega,7/20/19,38.6348936,-121.9974158
SF4644,4644,ML,1,,1,1,,,,,,,Hymenoptera,Halictidae,Lasioglossum,Dialictus,incompletum,D.Yanega,7/20/19,38.6348936,-121.9974158
SF4645,4645,ML,1,,,1,,,,,,,Hymenoptera,Halictidae,Lasioglossum,,tegulariforme,D.Yanega,7/20/19,38.6348936,-121.9974158
SF4646,4646,ML,1,,,1,,,,,,,Hymenoptera,Halictidae,Lasioglossum,Dialictus,incompletum,D.Yanega,7/20/19,38.6348936,-121.9974158
SF4647,4647,ML,,,,,,,,,,,Hymenoptera,Halictidae,Lasioglossum,Dialictus,incompletum,D.Yanega,7/20/19,38.6348936,-121.9974158
SF4648,4648,ML,,,,,,,,,,,Hymenoptera,Halictidae,Lasioglossum,Dialictus,incompletum,D.Yanega,7/20/19,38.6348936,-121.9974158
SF4649,4649,ML,,,,,,,,,,,Hymenoptera,Halictidae,Lasioglossum,Dialictus,incompletum,D.Yanega,7/20/19,38.6348936,-121.9974158
SF4650,4650,ML,,,,,,,,,,,Hymenoptera,Halictidae,Lasioglossum,Dialictus,incompletum,D.Yanega,7/20/19,38.6348936,-121.9974158
SF4651,4651,ML,,,,,,,,,,,Hymenoptera,Halictidae,Lasioglossum,Dialictus,incompletum,D.Yanega,7/20/19,38.6348936,-121.9974158
SF4652,4652,ML,,,,,,,,,,,Hymenoptera,Halictidae,Lasioglossum,Dialictus,incompletum,D.Yanega,7/20/19,38.6348936,-121.9974158
SF4653,4653,ML,1,,1,,,,,,,,Hymenoptera,Halictidae,Halictus,Seladonia,tripartitus,H.Cohen,7/20/19,38.6348936,-121.9974158
SF4654,4654,ML,1,,1,,,,,1,,,Hymenoptera,Apidae,Melissodes,,agilis,K.Watrous,7/20/19,38.6348936,-121.9974158
SF4655,4655,ML,,,,,,,,,,,,,,,,,7/20/19,38.6348936,-121.9974158
SF4656,4656,ML,,,,,,,,,,,,,,,,,7/20/19,38.6348936,-121.9974158
SF4657,4657,ML,,,,,,,,,,,,,,,,,7/20/19,38.6348936,-121.9974158
